imdb_id,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,certification
tt1754212,0.0,/aCm0uFKkHTYnKAdZhBzfeBomw4a.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,397074.0,fr,Je m'appelle Bernadette,"Between February and July 1858, in the Massabielle cave, the Virgin appeared eighteen times to Bernadette Soubirous, a miserable little girl from Lourdes. A true revolution in the heart of the Second Empire that shakes the established order by his universal message of love and prayer.",2.81,/y1KMLbTz1dk1CqJPB0izA7vigZQ.jpg,"[{'id': 46832, 'logo_path': None, 'name': 'VAB', 'origin_country': ''}, {'id': 92541, 'logo_path': None, 'name': 'Zelig Films Distrubition', 'origin_country': ''}, {'id': 92542, 'logo_path': None, 'name': 'Massane Production', 'origin_country': ''}, {'id': 92543, 'logo_path': None, 'name': 'Arbos Films', 'origin_country': ''}, {'id': 92544, 'logo_path': None, 'name': 'Bernard Massas', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-11-30,0.0,104.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,My Name Is Bernadette,0.0,7.6,13.0,
tt1754252,0.0,,,0.0,[],,386389.0,de,Mörderschwestern,"After 20 years in prison, the former angel of death at Lainz hospital has been released, and she now works in the Prater amusement park, at a restaurant that specializes in roast knuckle of pork. Observing the guests and how they behave reawaken old emotions, and she poisons a pork knuckle to punish the happy people. The movie audience can use their remote control devices to decide who dies.",0.903,/wdMJDacB7C8NqEhUDcYhAO7ZBVL.jpg,"[{'id': 46094, 'logo_path': '/8zeaCZIKBGrNKL6kYftBBo0AR0K.png', 'name': 'Nanook Film', 'origin_country': 'AT'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}]",2011-01-01,0.0,74.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Murder Sisters,0.0,5.0,2.0,
tt1754334,0.0,,,100000.0,[],,122582.0,en,Paranoid Activity 2,"Three college friends move into a small rental house in the middle of a cold and dark Alaskan winter. During a house warming party, a psychic medium calls forth a ghostly presence that increasingly becomes hostile toward the three. With very few options on the table, they must decide to confront the hostile presence, or die",0.6000000000000001,,[],[],2011-01-01,0.0,80.0,[],Released,,Paranoid Activity 2,0.0,2.0,1.0,
tt1754336,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,275428.0,en,Part Time Fabulous,"Part Time Fabulous weaves a narrative of love, pain, and healing with real-life stories in an exposé on living with Clinical Depression. Mel falls in love with Don while on vacation. So taken with each other, he moves in twelve days later. It's not until then that her deep-rooted and untreated Clinical Depression reveals itself.",0.6000000000000001,,[],[],2011-06-03,0.0,78.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Part Time Fabulous,0.0,0.0,0.0,
tt1754465,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,437063.0,en,Scorn,"Scorn takes a look into the trials and tribulations of a group of people dealing with relationships, love, pain and friendship during the course of one year.",0.6000000000000001,,[],[],,0.0,88.0,[],Released,,Scorn,0.0,0.0,0.0,
tt1754589,0.0,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,73197.0,en,The Anniversary at Shallow Creek,Six best friends find themselves at the wrong place at the wrong time. They fight for their lives against a serial killer who has more in store for them than death.,2.267,/7l4BK86dWsHUE7ESf1yDSGKPo6T.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-04-05,0.0,90.0,[],Released,,The Anniversary at Shallow Creek,0.0,5.7,3.0,
tt1754601,0.0,,,0.0,[],http://www.manipedethemovie.com,246621.0,en,Manipede!,"A loveably hapless troupe of actors decide to make a monster movie to save their theatre from a hostile takeover. The result is half-man, half-millipede...he's Manipede!",1.933,/ijMKhmIZbUkWjXRjJ08nvJm3ifG.jpg,[],[],2011-12-30,0.0,84.0,[],Released,,Manipede!,0.0,0.0,0.0,
tt1754629,0.0,,,20000.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",,526144.0,en,Prisoners of the Dead,"A group of convicts have found themselves stuck between the living and the bloodthirsty undead. The world as we know it is changing, a deadly virus has hit the United States. In the heart of a ravaged City, a small group of uninfected people team up with a group of convicts to take on the undead. With twist and turns around every corner will they survive the final night and",1.845,/3loFRaNrsrvBSaVICYpbtXJd4GB.jpg,"[{'id': 45163, 'logo_path': None, 'name': 'DefTone Pictures Studios', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-28,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Prisoners of the Dead,0.0,0.0,0.0,
tt1754648,0.0,,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,81212.0,en,The Lamp,"Suffering from the loss of his only child, Stanley has secluded himself to a dark and lonely place. Sullen and without hope, he continues to hide from and neglect those he loves despite their attempts to reach out to him. In what seems to be the final days of their already strained marriage, his wife Lisa is presented with a strange gift; an old oil lamp from a far off land. Along with the lamp comes a mysterious messenger and and a question that causes them to search the depths of their hearts for what's truly important in life... If you could have anything you wanted, what would YOU ask for?",1.691,/fs1GlrBf3wqTDypLPNKRCdaDBOv.jpg,[],[],2011-08-01,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Just Believe...,The Lamp,0.0,4.8,4.0,PG
tt1754714,0.0,,,0.0,[],,640781.0,en,The Spade County Massacre,"Years ago ""The Order of Attollo"" ravaged the small community of Spade County. It was through the brave leadership of Sheriff Stone Williams that eventually brought the end to the order. Recently, several teenagers were found dead with no leads and nothing other than several bizarre pieces of evidence. The Spade County Massacre, as it came to be called remained a mystery. Sheriff Stone Williams' investigation concluded the murders were committed by Charlie Zorborski, a disturbed teenager who died from a self-inflicted gunshot wound. Today, Sheriff Stone Williams searches for answers to new bizarre and grisly crimes have resurfaced in Spade County. While the sheriff's department has no answers, the public fears The Order of Attollo has returned, others point the finger at Doug Porter. Porter, who has become an outcast, is forced to make a decision. He must either finally leave Spade County once and for all or prove his innocence.",0.6000000000000001,,[],[],,0.0,101.0,[],Released,,The Spade County Massacre,0.0,2.0,1.0,
tt1754733,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,105565.0,en,The Woods,"The Woods follows a group of young Americans who, disillusioned by the world's many problems, move to the wilds of the Pacific Northwest with hopes of creating their own utopian society. Despite their idealistic goals of revolution, the group comes ill prepared for their new life, bringing a wide assortment of consumer electronics, recreational vehicles and snack foods. After catastrophic events in the outside world sever their electricity and wifi, and their leader's once-inspiring rhetoric fails to hold them together, the group is forced to find a way to live in harmony with the natural world.",1.7610000000000001,,"[{'id': 19634, 'logo_path': None, 'name': 'Team G', 'origin_country': ''}, {'id': 64854, 'logo_path': None, 'name': 'Greencard Pictures', 'origin_country': 'US'}, {'id': 64855, 'logo_path': None, 'name': 'Monte Lomax Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-03-02,0.0,90.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Are you ready to change the world?,The Woods,0.0,0.0,0.0,
tt1754786,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,372135.0,en,Treatment,"All his life, Leonard has dreamed of being a famous filmmaker, but he's better at making excuses than making art. A chance encounter with a wasted A-list movie star could be his lucky break. All he has to do is come up with $15,000 to join the actor at a luxury rehab facility, where their friendship can blossom into wealth and glory. Leonard checks into treatment under false pretences, but soon discovers that addiction comes in many forms.",0.84,,[],[],2011-04-20,0.0,87.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Treatment,0.0,5.0,1.0,
tt1754795,0.0,/sD4RMawuBHpun8A0E40shD1iWAD.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,68713.0,fr,Tu seras mon fils,"Paul de Marseul, a prestigious wine-maker and owner of a renowned chateau and vineyard in Saint-Emilion, is disheartened by the notion of his son Martin taking over the family business. Martin does not seem to have inherited the qualities that Paul esteems in a wine-maker: persistence, creative insight and technical prowess matched with passion for the job and the product, and Paul frequently reminds him of this, whether explicitly or in subtle gestures. When Philippe, the son of his manager, appears at the vineyard, Paul leaps at the chance to name him as his successor, neglecting the wishes of his own son...",4.749,/lIrCjAh1DfI27jEPu0s3SjDxBXF.jpg,"[{'id': 7286, 'logo_path': None, 'name': 'Epithète Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-08-23,0.0,102.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,You Will Be My Son,0.0,6.3,41.0,R
tt1754838,0.0,/crSMFOAS4uiVDfXnUBDAgAzCVp.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,88059.0,fi,Veljekset,The script of this film was very loose and most of the dialog was improvised by the cast,2.436,/ayBFfiuuPlf17X6YSN5lu4zRKui.jpg,"[{'id': 42263, 'logo_path': None, 'name': 'Marianna Films', 'origin_country': 'FI'}, {'id': 86863, 'logo_path': None, 'name': 'FS Film', 'origin_country': 'FI'}]","[{'iso_3166_1': 'FI', 'name': 'Finland'}]",2011-03-18,0.0,120.0,"[{'english_name': 'Finnish', 'iso_639_1': 'fi', 'name': 'suomi'}]",Released,,Brothers,0.0,3.0,1.0,
tt1754912,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,118952.0,en,Wrath,"Traveling south to the coast through the remote Boanyoo Ranges, a group of friends encounter a stranger. Stopping to help they endure a shocking and unrelenting game of cat-and-mouse. They discover that nothing will ever be the same again.",1.828,/w8vc0XwL9WaXYnlKtfFeLoBIEaJ.jpg,"[{'id': 24172, 'logo_path': None, 'name': 'Wrath Movie Productions', 'origin_country': ''}, {'id': 24171, 'logo_path': None, 'name': 'Mystery Road Pictures', 'origin_country': 'AU'}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}]",2012-06-04,0.0,96.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Some secrets should never be known.,Wrath,0.0,3.5,4.0,
tt1754920,0.0,/fr4PBVxyMRagpwS53lLtfl28tXG.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,56901.0,hi,Yeh Saali Zindagi,Arun who has seen his lover in other man's arms cant forget her beauty and is always distracted by it. And wants to help her in any sought of situation even save her love from kidnappers.,1.6480000000000001,/bbJ8UP16wjesxRo4l0oksoMqDm8.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-02-04,0.0,130.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Yeh Saali Zindagi,0.0,5.1,13.0,
tt1754944,0.0,/uQtBQBAF3eqygtb05gyeQm5P6wM.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}]",https://cinema175.com/projects/ecupid/,105885.0,en,eCupid,"Marshall is an over-worked ad exec who is suffering from a serious case of the seven year itch with his loving boyfriend. As Marshall’s 30th birthday nears he sets hell-bent on changing his life and comes across a mysterious dating app called eCupid which quickly turns his world upside down, overwhelming him sexy guys at every turn!",7.267,/e0FGVZqFBnDv4L7zFcQEynp8GSb.jpg,"[{'id': 6661, 'logo_path': None, 'name': 'Cinema175', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-06-23,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love on the download.,eCupid,0.0,5.4,51.0,
tt1754946,0.0,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,79850.0,fr,Ni à vendre ni à louer,A comedy about funny adventures of the group of French people during the summer vacation.,2.223,/wythteRfzex3wYmRAcGvwcA9Ce7.jpg,"[{'id': 15197, 'logo_path': None, 'name': ""Loin Derrière L'Oural"", 'origin_country': ''}, {'id': 6301, 'logo_path': '/jma8ZaHq1KAzlXW3v0RswVOWSdn.png', 'name': 'CinéCinéma', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-06-29,0.0,77.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Holidays by the Sea,0.0,4.3,13.0,
tt1756384,0.0,/anUSNZYGfZinvk0otdvnXlC5wAy.jpg,"{'id': 925487, 'name': 'The Exam', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",https://nfi.hu/en/film/the-exam,84093.0,hu,A vizsga,"Budapest, Hungary, Christmas 1957. The state, insecure after the defeated revolution of 1956 and increasingly put under the influence of a renewed Stalinist atmosphere, has decreed that all security officials must pass an exam to verify their loyalty. But to be actually effective in a shadowy world where suspicion and secrets reign, the subjects must be unaware that they are being tested.",2.75,/lpIZG1O56uj7tdOmox9t0tis1Hc.jpg,"[{'id': 60065, 'logo_path': None, 'name': 'Uniofilm', 'origin_country': 'HU'}]","[{'iso_3166_1': 'HU', 'name': 'Hungary'}]",2011-10-13,0.0,89.0,"[{'english_name': 'Hungarian', 'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Don't trust anyone. Don't trust yourself.,The Exam,0.0,6.8,20.0,
tt1756427,0.0,/iT0d4yYPUxyxeo7eulVBsR2GrZl.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",,66608.0,en,Blubberella,"An action comedy centered on Blubberella, an overweight half-vampire woman whose footsteps cause explosions and whose dual swords are used against anyone who makes fun of her. She must face an army of undead Nazi soldiers in her valiant struggle against bloodshed and tyranny.",4.916,/xKEPIK6dGMxLk7ryfwrJVJfw4Pj.jpg,[],"[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-07-29,0.0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,She will kick ass with her big ass,Blubberella,0.0,3.1,41.0,R
tt1756476,0.0,/4222X2lrEXOoi4pZ1ExQRA4kw9V.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",,80276.0,te,దూకుడు,A young policeman hunts down the men who caused the accident that put his politician father into a coma.,3.395,/e9uffrN9z22uuiBF9B0bTDDvbjz.jpg,"[{'id': 44072, 'logo_path': '/vl4nbLsUAVaaxardd9zt8nQmuSM.png', 'name': '14 Reels Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2011-09-23,0.0,174.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Dookudu,0.0,6.4,29.0,
tt1756587,0.0,/cYkapqE96C3yyJcqLH7RrWrrD5s.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,180440.0,fr,Le Diable dans la peau,"Coming-of-age drama telling the story of the strong bond between Xavier and his little brother Jacques and their struggle to remain together despite all odds.  Over the course of a summer vacation, both brothers struggle with the harsh reality that Jacques will be sent to a school for children with special needs when a new term begins.",0.878,/eLNoqjM2dg8WOVnlLa37sYcxCvg.jpg,"[{'id': 7792, 'logo_path': '/72Dyvk7Xo4m6uxRNpe52PxT5BrK.png', 'name': 'Noodles Production', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2011-11-02,0.0,82.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Devil in the Skin,0.0,6.0,1.0,
tt1756595,0.0,/1bcj9srQ6vuP8EHopckGoC6FYtG.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",http://www.lesgeants-lefilm.be/,78563.0,fr,Les géants,"Brothers Danny and Zak, ages 15 and 13 ¾, are spending the summer in their deceased grandfather's house, waiting in vain for their mother, who is otherwise busy, and running low on cash. To make some money, they decide to rent out the house to a local drug dealer, but things don't go exactly as planned...",3.784,/pgW9Tj96m5tQ64bSxOFPkIO6Pxh.jpg,"[{'id': 11796, 'logo_path': '/tx6LOQcTSqgW8ffKxovuJHjlYVw.png', 'name': ""Centre du Cinéma et de l'Audiovisuel de la Fédération Wallonie-Bruxelles"", 'origin_country': 'BE'}, {'id': 3040, 'logo_path': '/25t2aPa5uNerf9Pq5cLUsYhs8ZA.png', 'name': 'Versus Production', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'LU', 'name': 'Luxembourg'}]",2011-05-20,0.0,84.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}, {'english_name': 'Slovak', 'iso_639_1': 'sk', 'name': 'Slovenčina'}]",Released,Freedom is the greatest adventure,The Giants,0.0,7.1,35.0,
tt1756599,0.0,,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,88060.0,es,Lo mejor de Eva,"Eva, an honest and rigorous examining magistrate, investigates the murder of a young stripper in which a powerful businessman is apparently involved, but she is unable to find enough evidence to implicate him… until a mysterious witness appears who makes her an offer she can't refuse.",1.6800000000000002,/btYL9z7q2a2u1DTjvlh5V6Hh64R.jpg,"[{'id': 10112, 'logo_path': None, 'name': 'Kasbah', 'origin_country': ''}, {'id': 10113, 'logo_path': None, 'name': 'Malvarrosa Media', 'origin_country': ''}, {'id': 10114, 'logo_path': None, 'name': 'Sentido Films', 'origin_country': 'ES'}, {'id': 1182, 'logo_path': '/bkgwJWvqqLuzsXV2Qv3Mg3wfcNZ.png', 'name': 'Telecinco Cinema', 'origin_country': 'ES'}, {'id': 7341, 'logo_path': None, 'name': 'AXN', 'origin_country': ''}, {'id': 9335, 'logo_path': None, 'name': 'Canal+ España', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2012-02-10,0.0,92.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Who are you really?,Dark Impulse,0.0,4.7,15.0,
tt1756615,0.0,,,0.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,102256.0,sv,Marianne,"The life of Krister has become an unending nightmare, ever since his wife's death. There seems to be no respite for this man, tormented by the errors of his past and held prisoner by a grim daily existence.",2.48,/kIMMJYA7jK2ZN2pqfMYYMFD28GS.jpg,"[{'id': 14802, 'logo_path': None, 'name': 'Njutafilms', 'origin_country': ''}, {'id': 27826, 'logo_path': None, 'name': 'Jämtfilm', 'origin_country': ''}]","[{'iso_3166_1': 'SE', 'name': 'Sweden'}]",2011-11-04,0.0,103.0,"[{'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,,Marianne,0.0,3.7,5.0,
tt1756617,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,56921.0,en,Married in a Year,"You too can find true love. Just ask the thousands of happy couples brought together by Patti Stanger, CEO of the Millionaire's Club matchmaking service and star of Bravo's hit TV series ""Millionaire Matchmaker"". Now Patti can help your marriage dreams come true with Married in a Year - her proven, easy-to-follow 12-month action plan for finding love. With her expert knowledge and up-beat, no-nonsense approach, Patti will motivate and guide you through all the stages.",0.873,/mWaMKWDLZTH7Cah0RB7zxY4sXYo.jpg,[],[],2011-02-01,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Married in a Year,0.0,2.0,1.0,
tt1756750,0.0,/nTqxZEhZvjXLbY8syUefFRgdXOO.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,79108.0,fr,Starbuck,"Starbuck is a 2011 Canadian comedy film directed by Ken Scott and written by Martin Petit and Ken Scott. The main character David Wozniak is a perpetual adolescent who discovers that, as a sperm donor, he has fathered 533 children. David, a deliveryman for a butcher shop, is being pursued by thugs because he owes them money. Next, he is advised that more than 100 of his offspring are trying to force the fertility clinic to reveal the true identity of ""Starbuck"", the pseudonym he used when donating sperm. In addition, his girlfriend Valérie is pregnant with his child but doesn't feel that he is mature enough to be a father. The film's title refers to a Canadian Holstein bull who produced hundreds of thousands of progeny by artificial insemination in the 1980s and 1990s.",7.542,/t7ZyIR941krELzP7POiFUu0yhFq.jpg,"[{'id': 6623, 'logo_path': '/qvtEf5tM9IAEJUUhX9EcBl12Fhr.png', 'name': 'Caramel Films', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2011-01-01,0.0,103.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Starbuck,0.0,6.9,365.0,
tt1756791,0.0,/nBJDuq8RX8X2ML1S8iZ23TBATpN.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,83728.0,en,The Broken Tower,"Docudrama about American poet Hart Crane, who committed suicide in April 1932 at the age of 32 by jumping off the steamship SS Orizaba.",3.2640000000000002,/u3Vh9Etj8mTY5vVze3NMKp9JbQN.jpg,"[{'id': 18440, 'logo_path': None, 'name': 'Made In Film-Land', 'origin_country': ''}, {'id': 8924, 'logo_path': '/5NTQun1m6FVJVOVHOubJ5SqyMvi.png', 'name': 'Rabbit Bandini Productions', 'origin_country': 'US'}, {'id': 10146, 'logo_path': '/xnFIOeq5cKw09kCWqV7foWDe4AA.png', 'name': 'Focus Features', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-04-27,0.0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The truth is indecent,The Broken Tower,0.0,5.6,16.0,
tt1756799,0.0,/6axH52yRnDuj3ToK68tes9aDx3a.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,84226.0,en,The Day,"Open war against humanity rages. For five survivors – lost and on the run – the pursuit is relentless, the bullets are dwindling and the battle is everywhere. This is a 24-hour look into their lives.",36.608,/zNFCkFmgI4Dnv3UpC0lLM7jWhYU.jpg,"[{'id': 44815, 'logo_path': None, 'name': 'Faction M', 'origin_country': ''}, {'id': 13362, 'logo_path': None, 'name': 'Preferred Content', 'origin_country': ''}, {'id': 44816, 'logo_path': None, 'name': 'Guy A. Danella Productions', 'origin_country': ''}, {'id': 18919, 'logo_path': None, 'name': 'Follow Through Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-15,0.0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Fight. Or die.,The Day,0.0,5.1,199.0,R
tt1756851,0.0,/szDh6QkEpzAvjNGtAHFy3NIG8g.jpg,,7000000.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",,78381.0,en,Twixt,A declining writer arrives in a small town where he gets caught up in a murder mystery involving a young girl.,10.475,/jSn7DVovIFeTSiwwoziSYpJFaaS.jpg,"[{'id': 70, 'logo_path': '/ueaENQkPcy8rlr5fGZVBXKOhlBh.png', 'name': 'American Zoetrope', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-09-10,1300000.0,89.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Between the living and the dead, evil is waiting.",Twixt,0.0,4.9,207.0,R
tt1757710,0.0,/vuING8wXDkh0I9HXKy3rSNZlkUQ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",http://www.code37defilm.be/,80153.0,nl,Code 37,"A famous writer is violated in a sex-movie-theatre. He had a date with Roos, a young student who works also as a prostitute. Quickly it becomes clear that more students are active in the prostitution. Enough reason for Hannah and her team to go undercover in club Sin City, a port for everyone who avoids the daylight and for girls who pick up their customers.  When Hannah and her team investigate that the owner of both the sex-theatre as Sin City are Roos' uncle, the whole case takes a personal turn. In the first place for Hannah, because she knows as no-one else how heavy family secrets can weigh....",1.121,/bWbmjjMZsLxLhkimSTuDv0eLPqD.jpg,"[{'id': 4232, 'logo_path': '/5uY5oqgSEUvzfmn8xC4eqGVU0s5.png', 'name': 'Menuet', 'origin_country': 'BE'}]","[{'iso_3166_1': 'BE', 'name': 'Belgium'}]",2011-10-26,0.0,100.0,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}]",Released,,Code 37,0.0,6.4,11.0,
tt1757742,0.0,/ljIFlIqVbES8p7gtPSYgIMI1alL.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,97795.0,en,Emergo,"A team of parapsychologists sets out to investigate a series of anomalous phenomena taking place in a newly occupied apartment. Telephone calls with no caller, mysterious shadows, extraordinary light emissions, flying objects, and exploding light bulbs are some of the events they will face while recording their every step with state-of-the-art technology. Using infrared filming, digital photography, psychophonic recordings, movement detectors, and magnetic field alteration meters, the group’s attempts to contact the “other side” will grow increasingly dangerous as they near a point of no return.",6.175,/hAXqjMVgF6TS8oa40TIRfrNix5d.jpg,"[{'id': 3595, 'logo_path': '/fmr2EBtGqqIPXOB3tCHCviRRy7z.png', 'name': 'Magnet Releasing', 'origin_country': 'US'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}]",2011-10-11,4132000.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The First Real Ghost Story.,Apartment 143,0.0,5.3,227.0,R
tt1757937,0.0,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,256204.0,ja,百合子、ダスヴィダーニヤ,"Based on a true story, Yoshiko and Yuriko relates the journey and great love affair of Yoshiko, who was a renowned translator of Russian literature and drama, and Yuriko, who was a feminist novelist and great activist of the post-war democratic literature movement. Both have left huge marks on Japanese literary history. The two women shared a strong attraction to each other from their first meeting and enjoyed a powerful love affair. Yoshiko reveals that she's an out lesbian, whilst Yuriko is married (not altogether happily) to a well-known scholar - a situation she can't walk away from with ease.",0.84,,[],[],2011-09-07,0.0,102.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Yoshiko & Yuriko,0.0,0.8,2.0,
